log_id,driver_id,date,timestamp,cumulative_earnings,elapsed_hours,current_velocity,target_velocity,velocity_delta,trips_completed,forecast_status,name,city,shift_preference,avg_hours_per_day,avg_earnings_per_hour,experience_months,rating,goal_id,shift_start_time,shift_end_time,target_earnings,target_hours,current_earnings,current_hours,status,earnings_velocity,goal_completion_forecast,trip_id,start_time,end_time,duration_min,distance_km,fare,surge_multiplier,pickup_location,dropoff_location,trip_status,hour_of_day,is_morning_rush,is_lunch_rush,trip_rate,velocity_last_1,velocity_last_2,velocity_last_3,rolling_velocity_3,rolling_velocity_5,goal_pressure,target
VEL113,DRV107,2024-02-06,1900-01-01 10:22:00,387.4193372857641,1.13,349.256326336487,183.0,157.71,9,ahead,Priya Driver107,Mumbai,full_day,7.3,190,39,4.9,GOAL106,06:02:00,12:12:00,1172.0,8.3,456.0,6.6,in_progress,69.09,at_risk,TRIP047,17:29:00,17:56:00,27.0,18.1,350.0,1.2,CP,Lower Parel,completed,10.0,0,0,7.838140366903089,340.71,340.71,340.71,340.71,340.71,-157.70999999999998,340.71
VEL032,DRV001,2024-02-06,1900-01-01 19:35:00,1461.0,2.82,518.09,172.0,346.09,5,ahead,Alex Kumar,Mumbai,morning,7.5,185,18,4.8,GOAL200,08:43:00,17:53:00,1331.0,8.2,795.0,7.9,achieved,100.63,on_track,TRIP048,06:36:00,06:14:00,38.0,10.4,351.0,1.2,Indiranagar,Hitec City,completed,19.0,0,0,1.773049645390071,518.09,518.09,518.09,518.09,518.09,-346.09000000000003,518.09
VEL159,DRV057,2024-02-06,1900-01-01 08:32:00,302.0483507541366,2.55,120.77008975306099,177.0,-56.61,15,at_risk,Rekha Driver57,Ahmedabad,morning,6.6,175,25,4.9,GOAL056,07:45:00,15:55:00,1687.0,7.0,345.0,3.5,achieved,98.57,ahead,TRIP065,11:35:00,11:00:00,25.0,11.0,336.0,1.2,Colaba,Electronic City,completed,8.0,0,0,6.111943046708217,600.0,600.0,366.06,307.51666666666665,287.222,56.61,202.16
VEL017,DRV079,2024-02-06,1900-01-01 07:38:00,1524.7903676076278,7.04,221.76101320061554,201.0,13.91,13,ahead,Kavitha Driver79,Mumbai,morning,6.3,178,46,4.7,GOAL078,09:57:00,19:07:00,1535.0,8.5,1130.0,4.8,at_risk,235.42,at_risk,TRIP124,10:28:00,10:50:00,22.0,19.8,293.0,1.5,Kharadi,Connaught Place,completed,7.0,0,0,1.8325404641420786,214.91,377.93,189.2,334.75,287.222,-13.909999999999997,600.0
VEL115,DRV007,2024-02-06,1900-01-01 19:35:00,2228.335776785497,7.49,297.06482078313667,173.0,125.13,8,ahead,Suresh Kumar,Bangalore,morning,7.2,178,15,4.7,GOAL206,06:16:00,15:26:00,1609.0,6.9,475.0,1.7,at_risk,279.41,on_track,TRIP043,13:01:00,13:19:00,18.0,15.5,404.0,1.5,Hinjewadi,South Delhi,completed,19.0,0,0,1.1504490005376193,298.13,298.13,298.13,298.13,298.13,-125.13,298.13
VEL154,DRV118,2024-02-06,1900-01-01 07:03:00,1301.0,6.25,208.16,181.0,27.16,12,ahead,Anita Driver118,Hyderabad,evening,8.0,173,33,4.5,GOAL117,06:30:00,16:40:00,1146.0,7.0,864.0,2.3,in_progress,375.65,ahead,TRIP041,11:47:00,11:14:00,27.0,13.2,416.0,1.2,Connaught Place,Dwarka,completed,7.0,0,0,1.92,77.72,77.72,77.72,121.2,129.89600000000002,-27.159999999999997,208.16
VEL029,DRV057,2024-02-06,1900-01-01 08:32:00,2037.7864550598854,2.87,701.2152496903254,183.0,526.41,14,ahead,Rekha Driver57,Ahmedabad,morning,6.6,175,25,4.9,GOAL056,07:45:00,15:55:00,1687.0,7.0,345.0,3.5,achieved,98.57,ahead,TRIP065,11:35:00,11:00:00,25.0,11.0,336.0,1.2,Colaba,Electronic City,completed,8.0,0,0,4.80481235353952,600.0,600.0,366.06,307.51666666666665,287.222,-417.0,120.39
VEL148,DRV009,2024-02-06,1900-01-01 19:35:00,233.87171629307235,1.45,161.5064160205264,187.0,-24.24,9,at_risk,Karthik Iyer,Mumbai,afternoon,6.5,192,19,4.7,GOAL009,14:00:00,20:00:00,1100.0,6.0,384.0,2.0,in_progress,192.0,on_track,TRIP071,17:17:00,17:48:00,31.0,18.5,191.0,1.5,Colaba,Whitefield,completed,19.0,0,0,6.307610703448224,153.49,153.49,153.49,156.58,443.724,24.24000000000001,162.76
VEL010,DRV010,2024-02-06,1900-01-01 19:35:00,919.5709956970486,3.58,279.71294816025016,200.0,58.38,3,ahead,Sneha Reddy,Hyderabad,morning,7.8,182,26,4.8,GOAL209,08:42:00,17:52:00,1602.0,8.0,1310.0,3.7,at_risk,354.05,ahead,TRIP071,17:17:00,17:48:00,31.0,18.5,191.0,1.5,Colaba,Whitefield,completed,19.0,0,0,0.8955013814122453,258.38,258.38,258.38,372.25333333333333,443.724,-58.379999999999995,600.0
VEL144,DRV031,2024-02-06,1900-01-01 10:28:00,965.0,7.61,126.81,182.0,-55.19,2,at_risk,Lakshmi Driver31,Hyderabad,morning,7.2,179,10,4.5,GOAL030,06:06:00,15:16:00,1282.0,6.6,782.0,5.5,at_risk,142.18,ahead,TRIP134,08:38:00,08:15:00,37.0,16.7,295.0,1.4,Banjara Hills,Electronic City,completed,10.0,0,0,0.2628120893561104,126.81,126.81,600.0,126.81,443.724,55.19,126.81
VEL074,DRV088,2024-02-06,1900-01-01 07:38:00,1381.0,0.85,600.0,198.0,1426.71,15,ahead,Lakshmi Driver88,Bangalore,afternoon,7.8,191,43,4.8,GOAL087,08:31:00,14:41:00,1229.0,8.0,769.0,3.1,at_risk,248.06,at_risk,TRIP038,08:26:00,08:51:00,25.0,15.5,187.0,1.4,Hinjewadi,Worli,completed,7.0,0,0,17.647058823529413,600.0,189.2,189.2,207.93666666666664,287.222,-402.0,600.0
VEL157,DRV016,2024-02-06,1900-01-01 09:42:00,2201.1087976172157,5.08,446.27530194520426,177.0,257.45,14,ahead,Sandeep Driver16,Delhi,full_day,6.0,173,43,5.0,GOAL015,08:25:00,18:35:00,1685.0,8.4,1275.0,5.7,at_risk,223.68,on_track,TRIP120,06:00:00,06:31:00,31.0,17.7,235.0,1.3,Connaught Place,Lower Parel,completed,9.0,0,0,2.805270782625485,434.45,434.45,159.63,434.45,443.724,-257.45,434.45
VEL028,DRV008,2024-02-06,1900-01-01 19:35:00,1059.0,1.3,600.0,165.0,649.62,9,ahead,Divya Menon,Chennai,full_day,9.0,188,22,4.8,GOAL008,08:00:00,18:00:00,1700.0,10.0,856.0,4.5,in_progress,190.22,on_track,TRIP071,17:17:00,17:48:00,31.0,18.5,191.0,1.5,Colaba,Whitefield,completed,19.0,0,0,6.9230769230769225,600.0,600.0,600.0,442.47333333333336,297.07800000000003,-435.0,600.0
VEL118,DRV008,2024-02-06,1900-01-01 19:35:00,177.7130338043704,5.86,30.77553797450387,199.0,-168.45,12,at_risk,Divya Menon,Chennai,full_day,9.0,188,22,4.8,GOAL008,08:00:00,18:00:00,1700.0,10.0,856.0,4.5,in_progress,190.22,on_track,TRIP071,17:17:00,17:48:00,31.0,18.5,191.0,1.5,Colaba,Whitefield,completed,19.0,0,0,2.05337308886061,127.42,127.42,600.0,95.13,297.07800000000003,168.45,30.55
VEL157,DRV016,2024-02-06,1900-01-01 09:42:00,2207.0,5.08,434.45,177.0,257.45,14,ahead,Sandeep Driver16,Delhi,full_day,6.0,173,43,5.0,GOAL015,08:25:00,18:35:00,1685.0,8.4,1275.0,5.7,at_risk,223.68,on_track,TRIP101,11:47:00,11:19:00,32.0,8.6,216.0,1.0,Powai,BKC,completed,9.0,0,0,2.7559055118110236,434.45,434.45,159.63,434.45,443.724,-257.45,434.45
VEL115,DRV007,2024-02-06,1900-01-01 19:35:00,2230.8515298710035,7.49,261.53420114327395,173.0,125.13,8,ahead,Suresh Kumar,Bangalore,morning,7.2,178,15,4.7,GOAL007,06:30:00,13:30:00,1200.0,7.0,245.0,2.0,in_progress,122.5,at_risk,TRIP043,13:01:00,13:19:00,18.0,15.5,404.0,1.5,Hinjewadi,South Delhi,completed,19.0,0,0,1.031548385021562,298.13,298.13,298.13,298.13,298.13,-125.13,298.13
VEL069,DRV039,2024-02-06,1900-01-01 10:28:00,1439.8305688030634,1.42,607.7316227872013,173.0,838.97,10,ahead,Pooja Driver39,Delhi,morning,8.2,183,48,4.9,GOAL038,07:51:00,17:01:00,1524.0,7.7,883.0,3.8,at_risk,232.37,on_track,TRIP146,08:02:00,08:30:00,28.0,14.6,277.0,1.5,Connaught Place,South Delhi,completed,10.0,0,0,7.244347032436698,600.0,600.0,600.0,600.0,443.724,-427.0,209.31
VEL177,DRV055,2024-02-06,1900-01-01 08:32:00,1976.7104945020224,7.44,268.3724572280874,169.0,96.46,9,ahead,Lakshmi Driver55,Mumbai,evening,6.9,184,35,4.6,GOAL054,08:34:00,16:44:00,1551.0,8.7,758.0,2.5,achieved,303.2,on_track,TRIP075,09:45:00,09:12:00,27.0,11.8,182.0,1.1,Malad,Kharadi,completed,8.0,0,0,1.1797777154548976,265.46,600.0,366.06,307.51666666666665,287.222,-96.45999999999998,99.87
VEL115,DRV007,2024-02-06,1900-01-01 19:35:00,2233.1619779155294,7.49,308.8800470989241,173.0,125.13,8,ahead,Suresh Kumar,Bangalore,morning,7.2,178,15,4.7,GOAL007,06:30:00,13:30:00,1200.0,7.0,245.0,2.0,in_progress,122.5,at_risk,TRIP040,10:40:00,10:11:00,31.0,10.5,179.0,1.4,Indiranagar,Kharadi,completed,19.0,0,0,1.0455088533927457,298.13,298.13,298.13,298.13,298.13,-125.13,298.13
VEL104,DRV039,2024-02-06,1900-01-01 10:28:00,665.15798508066,1.57,470.14694958146805,201.0,223.84,12,ahead,Pooja Driver39,Delhi,morning,8.2,183,48,4.9,GOAL038,07:51:00,17:01:00,1524.0,7.7,883.0,3.8,at_risk,232.37,on_track,TRIP136,10:52:00,10:13:00,21.0,17.8,236.0,1.5,Goregaon,South Delhi,completed,10.0,0,0,7.523075485770218,424.84,209.31,209.31,352.99666666666667,295.522,-223.83999999999997,424.84
VEL201,DRV095,2024-02-06,1900-01-01 11:15:00,1662.455942864599,2.93,589.2137197150043,200.0,366.89,5,ahead,Vijay Driver95,Kolkata,evening,8.3,195,45,4.5,GOAL094,09:30:00,17:40:00,1248.0,8.1,1090.0,1.6,achieved,681.25,at_risk,TRIP112,10:04:00,10:40:00,36.0,9.6,164.0,1.5,Indiranagar,Koramangala,completed,11.0,0,0,1.588830485833036,566.89,245.41,245.41,459.73,362.75999999999993,-366.89,600.0
VEL081,DRV039,2024-02-06,1900-01-01 10:28:00,1028.8141769405029,4.94,223.9741235393104,182.0,27.31,3,ahead,Pooja Driver39,Delhi,morning,8.2,183,48,4.9,GOAL038,07:51:00,17:01:00,1524.0,7.7,883.0,3.8,at_risk,232.37,on_track,TRIP146,08:02:00,08:30:00,28.0,14.6,277.0,1.5,Connaught Place,South Delhi,completed,10.0,0,0,0.6377618997496787,209.31,209.31,600.0,209.31,365.586,-27.310000000000002,424.84
VEL068,DRV004,2024-02-06,1900-01-01 19:35:00,889.5970202653954,0.54,616.49567521137,193.0,1449.59,13,ahead,Meera Sharma,Pune,morning,6.8,180,12,4.6,GOAL004,06:00:00,13:00:00,1100.0,7.0,403.0,2.3,in_progress,175.22,at_risk,TRIP121,07:07:00,07:26:00,19.0,14.2,377.0,1.4,Hitec City,Secunderabad,completed,19.0,0,0,22.029866978058163,600.0,600.0,600.0,600.0,600.0,-407.0,600.0
VEL066,DRV109,2024-02-06,1900-01-01 10:22:00,657.9889583654905,6.15,108.82447780870629,178.0,-71.01,11,at_risk,Naveen Driver109,Delhi,morning,7.8,197,38,5.0,GOAL108,10:00:00,20:10:00,1602.0,7.9,1027.0,7.0,in_progress,146.71,ahead,TRIP103,13:01:00,13:33:00,32.0,12.3,427.0,1.3,South Delhi,Worli,completed,10.0,0,0,1.7075170191291862,106.99,77.67,77.72,120.09000000000002,129.89600000000002,71.01,341.89
VEL068,DRV004,2024-02-06,1900-01-01 19:35:00,886.3566327510138,0.54,560.5459839044549,193.0,1449.59,13,ahead,Meera Sharma,Pune,morning,6.8,180,12,4.6,GOAL004,06:00:00,13:00:00,1100.0,7.0,403.0,2.3,in_progress,175.22,at_risk,TRIP121,07:07:00,07:26:00,19.0,14.2,377.0,1.4,Hitec City,Secunderabad,completed,19.0,0,0,22.429510790013214,600.0,600.0,600.0,600.0,600.0,-407.0,600.0
VEL056,DRV011,2024-02-06,1900-01-01 09:42:00,2041.4480967630209,6.99,271.49109766559553,189.0,104.13,5,ahead,Neha Driver11,Ahmedabad,morning,6.3,184,8,4.6,GOAL210,06:48:00,12:58:00,1540.0,9.5,443.0,4.0,achieved,110.75,at_risk,TRIP087,09:09:00,09:32:00,23.0,12.9,214.0,1.0,Whitefield,Malad,completed,9.0,0,0,0.7638113015654397,293.13,293.13,293.13,300.50333333333333,443.724,-104.13,315.25
VEL068,DRV004,2024-02-06,1900-01-01 19:35:00,882.6119851557801,0.54,594.162117865561,193.0,1449.59,13,ahead,Meera Sharma,Pune,morning,6.8,180,12,4.6,GOAL004,06:00:00,13:00:00,1100.0,7.0,403.0,2.3,in_progress,175.22,at_risk,TRIP099,09:33:00,09:59:00,26.0,14.2,363.0,1.5,Koramangala,HSR Layout,completed,19.0,0,0,23.438221262970472,600.0,600.0,600.0,600.0,600.0,-407.0,600.0
VEL112,DRV118,2024-02-06,1900-01-01 07:03:00,466.27161654359554,5.97,70.96585771491317,170.0,-92.28,3,at_risk,Anita Driver118,Hyderabad,evening,8.0,173,33,4.5,GOAL117,06:30:00,16:40:00,1146.0,7.0,864.0,2.3,in_progress,375.65,ahead,TRIP191,17:17:00,17:48:00,31.0,17.9,213.0,1.3,South Delhi,Colaba,completed,7.0,0,0,0.47532361729496403,77.72,77.72,77.72,77.72,129.89600000000002,92.28,208.16
VEL037,DRV008,2024-02-06,1900-01-01 19:35:00,873.4498999305569,6.93,123.11569250331499,190.0,-62.58,5,at_risk,Divya Menon,Chennai,full_day,9.0,188,22,4.8,GOAL207,06:31:00,12:41:00,1283.0,7.5,869.0,2.5,at_risk,347.6,ahead,TRIP071,17:17:00,17:48:00,31.0,18.5,191.0,1.5,Colaba,Whitefield,completed,19.0,0,0,0.7335895218623179,127.42,600.0,600.0,284.94666666666666,297.07800000000003,62.58,30.55
VEL183,DRV004,2024-02-06,1900-01-01 19:35:00,1928.259027865885,1.01,605.8998746632569,191.0,1725.83,9,ahead,Meera Sharma,Pune,morning,6.8,180,12,4.6,GOAL203,10:06:00,17:16:00,1166.0,7.5,403.0,3.7,at_risk,108.92,at_risk,TRIP099,09:33:00,09:59:00,26.0,14.2,363.0,1.5,Koramangala,HSR Layout,completed,19.0,0,0,8.937436870005431,600.0,600.0,600.0,600.0,600.0,-409.0,600.0
VEL037,DRV008,2024-02-06,1900-01-01 19:35:00,888.0981714454489,6.93,124.67006820833197,190.0,-62.58,5,at_risk,Divya Menon,Chennai,full_day,9.0,188,22,4.8,GOAL207,06:31:00,12:41:00,1283.0,7.5,869.0,2.5,at_risk,347.6,ahead,TRIP071,17:17:00,17:48:00,31.0,18.5,191.0,1.5,Colaba,Whitefield,completed,19.0,0,0,0.7512030338356264,127.42,600.0,600.0,284.94666666666666,297.07800000000003,62.58,30.55
VEL059,DRV042,2024-02-06,1900-01-01 08:32:00,245.66485201774177,4.9,48.192353722536154,201.0,-151.2,8,at_risk,Lakshmi Driver42,Hyderabad,morning,8.0,184,24,4.6,GOAL041,06:53:00,13:03:00,1298.0,7.3,892.0,7.5,achieved,118.93,at_risk,TRIP143,17:41:00,17:17:00,36.0,15.2,423.0,1.6,BKC,South Delhi,completed,8.0,0,0,1.5767863460671399,49.8,49.8,49.8,49.8,81.652,151.2,49.8
VEL049,DRV081,2024-02-06,1900-01-01 07:38:00,844.4868117795789,7.44,113.37714837619545,171.0,-58.23,6,at_risk,Anita Driver81,Kolkata,evening,8.1,176,35,4.5,GOAL080,10:17:00,19:27:00,1659.0,8.3,268.0,7.9,at_risk,33.92,at_risk,TRIP124,10:28:00,10:50:00,22.0,19.8,293.0,1.5,Kharadi,Connaught Place,completed,7.0,0,0,0.7696990449351451,112.77,377.93,189.2,334.75,287.222,58.230000000000004,54.81
VEL081,DRV039,2024-02-06,1900-01-01 10:28:00,1031.8944519942174,4.94,205.63696791896243,182.0,27.31,3,ahead,Pooja Driver39,Delhi,morning,8.2,183,48,4.9,GOAL038,07:51:00,17:01:00,1524.0,7.7,883.0,3.8,at_risk,232.37,on_track,TRIP091,13:37:00,13:03:00,26.0,8.9,425.0,1.0,Koramangala,Malad,completed,10.0,0,0,0.6210333934338762,600.0,600.0,600.0,469.77,443.724,-27.310000000000002,209.31
VEL118,DRV008,2024-02-06,1900-01-01 19:35:00,176.45164935132016,5.86,29.712655288775775,199.0,-168.45,12,at_risk,Divya Menon,Chennai,full_day,9.0,188,22,4.8,GOAL008,08:00:00,18:00:00,1700.0,10.0,856.0,4.5,in_progress,190.22,on_track,TRIP071,17:17:00,17:48:00,31.0,18.5,191.0,1.5,Colaba,Whitefield,completed,19.0,0,0,2.1477990475467355,127.42,127.42,600.0,95.13,297.07800000000003,168.45,30.55
VEL002,DRV028,2024-02-06,1900-01-01 07:38:00,366.1283550354932,1.47,263.50390552744767,175.0,73.3,2,ahead,Manoj Driver28,Ahmedabad,afternoon,9.2,193,45,4.7,GOAL027,07:37:00,16:47:00,1564.0,7.6,362.0,5.4,in_progress,67.04,on_track,TRIP059,17:53:00,17:23:00,30.0,17.7,260.0,1.6,Goregaon,Bandra,completed,7.0,1,0,1.3493682341386897,248.3,126.81,600.0,126.81,443.724,-73.30000000000001,600.0
VEL157,DRV016,2024-02-06,1900-01-01 09:42:00,2208.536847020011,5.08,433.6296231494201,177.0,257.45,14,ahead,Sandeep Driver16,Delhi,full_day,6.0,173,43,5.0,GOAL015,08:25:00,18:35:00,1685.0,8.4,1275.0,5.7,at_risk,223.68,on_track,TRIP120,06:00:00,06:31:00,31.0,17.7,235.0,1.3,Connaught Place,Lower Parel,completed,9.0,0,0,3.0193906516330307,434.45,434.45,159.63,434.45,443.724,-257.45,434.45
VEL218,DRV095,2024-02-06,1900-01-01 11:15:00,2295.578883342382,1.53,606.1116119472255,165.0,1342.84,10,ahead,Vijay Driver95,Kolkata,evening,8.3,195,45,4.5,GOAL094,09:30:00,17:40:00,1248.0,8.1,1090.0,1.6,achieved,681.25,at_risk,TRIP007,10:48:00,11:15:00,27.0,13.8,245.0,1.0,Andheri,Malad,completed,11.0,0,0,7.191256160130608,566.89,566.89,245.41,577.9266666666666,444.91999999999996,-435.0,600.0
VEL028,DRV008,2024-02-06,1900-01-01 19:35:00,1064.1037488767888,1.3,644.3919435394532,165.0,649.62,9,ahead,Divya Menon,Chennai,full_day,9.0,188,22,4.8,GOAL008,08:00:00,18:00:00,1700.0,10.0,856.0,4.5,in_progress,190.22,on_track,TRIP071,17:17:00,17:48:00,31.0,18.5,191.0,1.5,Colaba,Whitefield,completed,19.0,0,0,6.499381370146278,600.0,600.0,600.0,442.47333333333336,297.07800000000003,-435.0,600.0
VEL068,DRV004,2024-02-06,1900-01-01 19:35:00,891.0895715016229,0.54,591.0611851230892,193.0,1449.59,13,ahead,Meera Sharma,Pune,morning,6.8,180,12,4.6,GOAL004,06:00:00,13:00:00,1100.0,7.0,403.0,2.3,in_progress,175.22,at_risk,TRIP099,09:33:00,09:59:00,26.0,14.2,363.0,1.5,Koramangala,HSR Layout,completed,19.0,0,0,23.470571343945238,600.0,600.0,600.0,600.0,600.0,-407.0,600.0
VEL074,DRV088,2024-02-06,1900-01-01 07:38:00,1386.5276091635321,0.85,597.9757488125417,198.0,1426.71,15,ahead,Lakshmi Driver88,Bangalore,afternoon,7.8,191,43,4.8,GOAL087,08:31:00,14:41:00,1229.0,8.0,769.0,3.1,at_risk,248.06,at_risk,TRIP038,08:26:00,08:51:00,25.0,15.5,187.0,1.4,Hinjewadi,Worli,completed,7.0,0,0,18.319570568185508,600.0,189.2,189.2,207.93666666666664,287.222,-402.0,600.0
VEL081,DRV039,2024-02-06,1900-01-01 10:28:00,1028.414375989996,4.94,204.74444093998682,182.0,27.31,3,ahead,Pooja Driver39,Delhi,morning,8.2,183,48,4.9,GOAL038,07:51:00,17:01:00,1524.0,7.7,883.0,3.8,at_risk,232.37,on_track,TRIP146,08:02:00,08:30:00,28.0,14.6,277.0,1.5,Connaught Place,South Delhi,completed,10.0,0,0,0.6366460887977841,209.31,209.31,600.0,209.31,365.586,-27.310000000000002,424.84
VEL016,DRV103,2024-02-06,1900-01-01 07:28:00,246.9887264395521,1.47,155.60988891688555,171.43,-4.76,1,at_risk,Amit Driver103,Bangalore,afternoon,7.7,192,21,4.9,GOAL102,09:59:00,17:09:00,1537.0,8.8,862.0,3.2,in_progress,269.38,at_risk,TRIP163,13:01:00,13:39:00,38.0,12.4,210.0,1.1,Goregaon,Gurgaon Cyber City,completed,7.0,1,0,0.654302198233246,166.67,340.71,340.71,340.71,340.71,4.760000000000019,32.91
VEL059,DRV042,2024-02-06,1900-01-01 08:32:00,248.47980983927994,4.9,47.155096050901314,201.0,-151.2,8,at_risk,Lakshmi Driver42,Hyderabad,morning,8.0,184,24,4.6,GOAL041,06:53:00,13:03:00,1298.0,7.3,892.0,7.5,achieved,118.93,at_risk,TRIP143,17:41:00,17:17:00,36.0,15.2,423.0,1.6,BKC,South Delhi,completed,8.0,0,0,1.6847692547943158,49.8,49.8,49.8,49.8,81.652,151.2,49.8
VEL068,DRV004,2024-02-06,1900-01-01 19:35:00,887.0,0.54,600.0,193.0,1449.59,13,ahead,Meera Sharma,Pune,morning,6.8,180,12,4.6,GOAL203,10:06:00,17:16:00,1166.0,7.5,403.0,3.7,at_risk,108.92,at_risk,TRIP121,07:07:00,07:26:00,19.0,14.2,377.0,1.4,Hitec City,Secunderabad,completed,19.0,0,0,24.074074074074073,600.0,600.0,600.0,600.0,600.0,-407.0,600.0
VEL054,DRV095,2024-02-06,1900-01-01 11:15:00,1388.5435998537034,5.66,253.42637541248146,176.0,69.41,11,ahead,Vijay Driver95,Kolkata,evening,8.3,195,45,4.5,GOAL094,09:30:00,17:40:00,1248.0,8.1,1090.0,1.6,achieved,681.25,at_risk,TRIP112,10:04:00,10:40:00,36.0,9.6,164.0,1.5,Indiranagar,Koramangala,completed,11.0,0,0,1.9263039688136074,245.41,189.2,189.2,226.67333333333332,287.222,-69.41,566.89
VEL095,DRV054,2024-02-06,1900-01-01 08:32:00,190.29316262416893,1.23,161.7121732662885,179.0,-24.53,7,at_risk,Amit Driver54,Hyderabad,afternoon,8.0,193,28,5.0,GOAL053,08:01:00,18:11:00,1419.0,8.6,629.0,3.6,in_progress,174.72,at_risk,TRIP075,09:45:00,09:12:00,27.0,11.8,182.0,1.1,Malad,Kharadi,completed,8.0,0,0,5.688867596423954,159.72,159.72,366.06,194.17,287.222,24.53,268.32
VEL038,DRV029,2024-02-06,1900-01-01 10:28:00,801.6811317347817,7.93,95.92155722931169,200.0,-98.87,7,at_risk,Kavitha Driver29,Pune,afternoon,7.0,181,12,4.5,GOAL028,10:17:00,20:27:00,1743.0,8.2,625.0,1.8,in_progress,347.22,on_track,TRIP073,07:31:00,07:59:00,28.0,13.4,154.0,1.5,Hitec City,Powai,completed,10.0,0,0,0.8847953254830194,101.13,126.81,600.0,126.81,443.724,98.87,350.76
VEL026,DRV068,2024-02-06,1900-01-01 08:32:00,922.8805356035791,6.85,134.45086054053715,192.0,-56.67,6,at_risk,Deepa Driver68,Kolkata,evening,8.9,192,39,4.9,GOAL067,06:47:00,16:57:00,1598.0,6.5,1420.0,4.5,at_risk,315.56,on_track,TRIP160,10:40:00,10:01:00,21.0,19.7,192.0,1.5,BKC,Kharadi,completed,8.0,0,0,0.794666193309589,295.58,295.58,189.2,210.98000000000002,287.222,56.66999999999999,202.03
VEL101,DRV004,2024-02-06,1900-01-01 19:35:00,1740.923617010393,1.86,613.7859778793396,199.0,739.17,9,ahead,Meera Sharma,Pune,morning,6.8,180,12,4.6,GOAL004,06:00:00,13:00:00,1100.0,7.0,403.0,2.3,in_progress,175.22,at_risk,TRIP121,07:07:00,07:26:00,19.0,14.2,377.0,1.4,Hitec City,Secunderabad,completed,19.0,0,0,4.679769373906424,600.0,600.0,600.0,600.0,600.0,-401.0,600.0
VEL059,DRV042,2024-02-06,1900-01-01 08:32:00,249.06900706471203,4.9,48.15384888862049,201.0,-151.2,8,at_risk,Lakshmi Driver42,Hyderabad,morning,8.0,184,24,4.6,GOAL041,06:53:00,13:03:00,1298.0,7.3,892.0,7.5,achieved,118.93,at_risk,TRIP051,09:57:00,09:30:00,33.0,14.7,363.0,1.3,BKC,Goregaon,completed,8.0,0,0,1.6637360822791158,49.8,49.8,49.8,49.8,81.652,151.2,49.8
VEL157,DRV016,2024-02-06,1900-01-01 09:42:00,2207.74815783776,5.08,440.87486945397455,177.0,257.45,14,ahead,Sandeep Driver16,Delhi,full_day,6.0,173,43,5.0,GOAL015,08:25:00,18:35:00,1685.0,8.4,1275.0,5.7,at_risk,223.68,on_track,TRIP101,11:47:00,11:19:00,32.0,8.6,216.0,1.0,Powai,BKC,completed,9.0,0,0,2.89599231897195,434.45,434.45,159.63,434.45,443.724,-257.45,434.45
VEL111,DRV042,2024-02-06,1900-01-01 08:32:00,1439.146889755639,6.84,192.0157684521423,205.0,4.06,2,ahead,Lakshmi Driver42,Hyderabad,morning,8.0,184,24,4.6,GOAL041,06:53:00,13:03:00,1298.0,7.3,892.0,7.5,achieved,118.93,at_risk,TRIP051,09:57:00,09:30:00,33.0,14.7,363.0,1.3,BKC,Goregaon,completed,8.0,0,0,0.2970288932486559,209.06,49.8,49.8,155.97333333333333,113.50399999999999,-4.060000000000002,209.06
VEL113,DRV107,2024-02-06,1900-01-01 10:22:00,396.6040974203574,1.13,319.75933209408026,183.0,157.71,9,ahead,Priya Driver107,Mumbai,full_day,7.3,190,39,4.9,GOAL106,06:02:00,12:12:00,1172.0,8.3,456.0,6.6,in_progress,69.09,at_risk,TRIP047,17:29:00,17:56:00,27.0,18.1,350.0,1.2,CP,Lower Parel,completed,10.0,0,0,7.201785705302885,340.71,340.71,340.71,340.71,340.71,-157.70999999999998,340.71
VEL084,DRV067,2024-02-06,1900-01-01 08:32:00,2026.3055470159775,1.12,618.4370415035211,181.0,1620.79,11,ahead,Lakshmi Driver67,Kolkata,full_day,7.3,174,41,4.6,GOAL066,10:27:00,19:37:00,1680.0,9.1,1315.0,6.0,in_progress,219.17,ahead,TRIP016,14:00:00,14:28:00,28.0,12.8,228.0,1.0,Banjara Hills,Hitec City,completed,8.0,0,0,9.615885225041392,600.0,295.58,189.2,210.98000000000002,287.222,-419.0,600.0
VEL101,DRV004,2024-02-06,1900-01-01 19:35:00,1743.6291177757723,1.86,602.424574270156,199.0,739.17,9,ahead,Meera Sharma,Pune,morning,6.8,180,12,4.6,GOAL203,10:06:00,17:16:00,1166.0,7.5,403.0,3.7,at_risk,108.92,at_risk,TRIP121,07:07:00,07:26:00,19.0,14.2,377.0,1.4,Hitec City,Secunderabad,completed,19.0,0,0,5.253636731534929,600.0,600.0,600.0,600.0,600.0,-401.0,600.0
VEL043,DRV047,2024-02-06,1900-01-01 08:32:00,365.06792906210626,6.87,50.45117884335053,184.0,-130.0,8,at_risk,Priya Driver47,Hyderabad,afternoon,7.0,193,8,4.7,GOAL046,09:11:00,19:21:00,1219.0,9.5,969.0,3.5,achieved,276.86,ahead,TRIP062,08:14:00,08:49:00,35.0,13.1,266.0,1.6,Marathahalli,Bandra,completed,8.0,0,0,1.1801139275534007,54.0,54.0,54.0,48.16,287.222,130.0,54.0
